,Low,Medium,High,Very High
0,0.033050076059027066,0.17369730862962168,0.305958229630033,0.4997582583232879
1,0.0522442608021637,0.18106681590772122,0.29849003160324084,0.4739238995803764
2,0.06789723122628355,0.18826467123151788,0.29392259714755303,0.45396881111112786
3,0.08011136718287878,0.19376512570589247,0.29051727746446954,0.4382495955722514
4,0.09003849469623051,0.19756168260034826,0.28830140018217787,0.42548812141444786
5,0.09861468327776152,0.2007123909161663,0.28549366155205713,0.41410025504512477
6,0.10577934520904805,0.203090851584539,0.28283869812573137,0.4033430624578176
7,0.11181982510135381,0.20469283794306495,0.28016201711358235,0.3941352756766828
8,0.11773945773566076,0.2055991824635424,0.2779491705833833,0.3860249556211863
9,0.12296798762602146,0.20713855663894412,0.2756562110204759,0.378755474469947
10,0.1272407234796293,0.2083600480991476,0.27352259685377955,0.3714427191663039
11,0.13132808580515276,0.210245286445098,0.27159540341694516,0.36496822415592567
12,0.13491047350497276,0.21245919700253688,0.2704609140370125,0.3605731272351218
13,0.13842339631059025,0.21488642981140355,0.2693054088712461,0.3560383418147633
14,0.14167737187039026,0.216676162551532,0.26794435732577826,0.35314285853414934
15,0.1446377317941126,0.21783788172502447,0.26850900440942665,0.35049913319076004
16,0.1472002680937904,0.21922684621764713,0.2689050797300583,0.3485969042648945
17,0.15067914125083645,0.22106060010182368,0.26802303558056834,0.3473689625571028
18,0.15288447829890126,0.22358911034980286,0.26722093937248403,0.3467404307347344
19,0.15676097213953083,0.22571547148258406,0.2690093998268894,0.3466504850071112
