,Low,Medium,High,Very High
0,0.0361358387773427,0.177187953509805,0.3095582582097734,0.5096945094818063
1,0.05937219309005222,0.18836234742143448,0.3059972201012485,0.4857171739820513
2,0.07691217140323428,0.19732767493773673,0.3032742675775623,0.46697728467867244
3,0.09021315988045944,0.20393458088276153,0.30095483312707993,0.45214774982199174
4,0.10099118095634592,0.2083420683661777,0.29960646551025844,0.4398953341307379
5,0.11008318448302448,0.21214334382945355,0.2974839176056948,0.4289099584444753
6,0.11771444890935648,0.2150658483359848,0.29541505791856726,0.41852886207230655
7,0.1240831371971431,0.21715974065482088,0.2932602124340102,0.4096183666920318
8,0.13039411722961242,0.21842876542391484,0.2914920413018377,0.4018724093540573
9,0.13596719730689466,0.22038140944277712,0.2896650764508947,0.39484733553459944
10,0.1405726066306347,0.22185811381917195,0.2879997977334784,0.38783006669669967
11,0.14490379736206568,0.22409677225691366,0.28652348792393306,0.38159698129140934
12,0.1487398907843779,0.22662185571749752,0.2858064061526238,0.3773969473224655
13,0.1524040418556104,0.2295598226035559,0.2851246526029488,0.37306246901492823
14,0.1558975793088343,0.23187868652100257,0.2840956186583067,0.37041089131702165
15,0.15914947315046069,0.2336432922209988,0.2851137078738924,0.3679629931414694
16,0.16207951955409197,0.23538903181206966,0.2861076344557786,0.36632719775298855
17,0.16594785628980446,0.23794447968407348,0.2858042941976557,0.3652700482484791
18,0.16851948029595984,0.24114780195663427,0.28552036362749333,0.36495575526215845
19,0.1730296232429016,0.24373267643592783,0.2881219332409537,0.365117092556997
